ID_REF,x,y
152596.0,1.3064831,-0.53432447
53098.0,1.4683169,3.095885
179866.0,-2.9110434,-1.3294185
152746.0,0.9680081,0.12871805
53036.0,0.09077954,0.93009394
231937.0,-1.3038626,-0.007399984
152749.0,2.185343,-0.45565173
179878.0,1.1680223,0.049798425
102478.0,1.6530955,-0.82858354
89081.0,1.1718085,0.4182454
89082.0,2.403438,-1.5863062
203638.0,-3.496499,0.20219827
152603.0,1.7966683,-0.8421636
53128.0,0.7537613,3.43605
89010.0,0.0779839,3.189707
152776.0,0.08910381,3.4429781
76582.0,0.40379998,3.8641605
117730.0,0.2447213,1.2259388
102571.0,0.09981755,3.685646
203639.0,-0.46317515,3.6926045
46827.0,-1.2142868,3.145872
76556.0,0.3242366,0.74594
152661.0,-0.5907168,3.0925424
231892.0,-0.35538265,1.6339254
89023.0,-2.7021315,0.11122613
301653.0,-0.30843413,1.07283
137936.0,0.38469902,1.3553343
179835.0,-0.3023038,1.6400969
38080.0,-1.2785766,1.0038491
88960.0,-0.24391474,1.9094194
102439.0,-0.6256072,0.77828586
89055.0,1.2534213,3.0533772
53115.0,-1.7638723,-0.3605664
152620.0,-0.0859601,3.198976
89021.0,1.1406423,3.6515255
179863.0,-0.51798064,3.378843
76564.0,1.0891337,3.731831
46816.0,-1.5837445,2.7442987
231917.0,-0.20556325,3.8328996
102440.0,0.54948944,3.3142622
76563.0,2.757284,6.4423647
138054.0,0.16100837,3.196985
88988.0,0.46168727,3.4948852
46908.0,1.2043984,3.8183491
88990.0,0.5176331,3.8671157
152645.0,0.33359095,3.7831218
231992.0,-0.21915585,3.087782
231924.0,0.7649187,-0.7465737
117716.0,2.7571106,5.1428566
117668.0,1.526791,1.6845124
277709.0,1.2800483,0.020353701
76504.0,1.9988152,-0.6715434
179799.0,1.1183722,-1.6921597
301675.0,2.4266484,-1.8163486
76509.0,-2.7026117,-0.183094
46950.0,0.49116942,-1.5027266
46821.0,-2.7872353,2.6680596
152724.0,1.1666299,-0.6795577
301708.0,-2.5693176,-1.2015369
203766.0,2.008165,-2.1386764
76567.0,1.9320129,-0.00080832007
38088.0,0.29521918,0.14521372
203686.0,1.557682,-1.91077
152639.0,0.60208297,1.6956766
102499.0,0.2429807,3.3572598
117578.0,-0.2914054,2.4006898
38109.0,-2.2282183,1.5920492
46820.0,-1.45867,3.1695516
89102.0,0.32938907,3.9312267
231918.0,0.16456294,0.9264487
38090.0,-0.9479125,3.1793513
102545.0,1.1927,2.7415087
152699.0,0.053360857,3.3053625
38099.0,-3.2033603,0.55663264
76491.0,0.64330226,3.876486
102573.0,0.2038486,1.3461838
88979.0,1.1994951,3.551481
53091.0,-0.82494384,2.9057593
152766.0,-0.16007254,3.197782
76586.0,0.94847816,3.4862347
46968.0,-1.7678444,1.7588065
53089.0,1.5250956,3.5435588
179933.0,-0.20690417,3.088136
76528.0,0.97344387,2.9792812
102567.0,0.3014218,2.9828086
53086.0,1.2898352,3.1804004
179806.0,-0.40214664,3.059649
138031.0,2.0755126,3.5310395
117675.0,0.38818422,3.4421594
46958.0,1.2455869,3.6314466
277693.0,0.40353075,2.7896516
46870.0,-1.2209778,3.391958
301688.0,-0.47620818,3.1958632
53099.0,0.7692767,1.5828904
102576.0,0.7682458,2.2919123
46905.0,-1.1680741,2.9218218
102580.0,0.49171036,2.187203
179798.0,1.8371508,-0.18883044
89057.0,1.6668756,1.6426781
203744.0,1.4234681,-0.30835834
88992.0,2.1133854,-1.3219889
203706.0,0.56192434,0.25310382
152581.0,1.467547,-0.2035383
179807.0,0.7739654,-0.44771364
102552.0,-2.7786405,-1.4193201
179787.0,0.7701557,-1.5591977
152709.0,-1.2378618,0.35317236
301676.0,-2.9571524,-1.1297632
301681.0,1.050765,-0.9860255
46886.0,-2.6442301,0.9972852
46898.0,-1.333096,3.1630871
203718.0,0.5199627,0.4332172
152646.0,1.4562467,-1.2628521
53150.0,1.3301109,0.39402407
152735.0,0.66809964,2.4230318
152722.0,1.5062,-1.2882271
152747.0,0.929153,0.13916235
53130.0,-3.4781864,-0.3114395
179896.0,-0.3922285,3.1625762
117661.0,0.5562064,1.4598976
203784.0,-0.27047348,3.865447
46959.0,-1.2429798,3.304
137987.0,0.52574575,3.6568182
117719.0,0.9694173,3.3279426
137943.0,2.0802648,3.5581279
88986.0,-0.46336937,2.916421
117585.0,0.44509283,3.1729097
53134.0,1.1216902,3.7440753
152803.0,1.2370057,3.0904849
117758.0,0.15970105,1.1347274
76637.0,1.2567233,3.2259989
53108.0,0.85963887,3.4787984
137994.0,-0.089103855,3.7455802
89071.0,0.5212071,3.7719347
76495.0,0.75714344,3.7335405
137924.0,0.19015616,2.8166852
137989.0,-0.100671664,1.4178761
53133.0,0.85972923,3.644923
46953.0,-1.4033585,2.9016998
102534.0,3.7092092,5.9008436
137939.0,-0.05265722,3.3688319
152564.0,-0.64551955,0.24649991
102525.0,0.19792135,0.9625687
203752.0,0.6153304,2.5147245
117659.0,-0.08384015,3.2909179
231976.0,0.37539086,3.7151616
179957.0,-0.06316471,3.2423043
179946.0,-0.15163498,3.1286457
76493.0,0.8544337,3.6201386
76560.0,0.70962584,3.8380358
89008.0,-0.3541545,1.6544151
137904.0,1.1763239,0.16740951
76623.0,1.5497222,2.0756207
231913.0,2.142727,-0.33394125
53100.0,1.2560508,0.108108334
46840.0,-2.85816,2.6381822
152733.0,1.7260878,-0.88689107
301699.0,1.4166689,-0.29716057
53173.0,1.3197821,0.5104156
231974.0,1.3131287,-0.14439668
203661.0,-0.6176136,0.7816777
46948.0,-2.8864496,2.6175873
179850.0,1.8214731,-0.2123262
89070.0,1.0835963,0.0624394
179890.0,0.8130837,0.13761492
89024.0,0.96972203,0.11043227
203795.0,0.7842535,0.4021609
301677.0,1.6860068,-1.8140737
137917.0,-2.8338878,-1.3993874
152693.0,1.0246116,-0.18936574
76633.0,0.40042546,-0.60235053
53080.0,1.2544936,3.3654895
102482.0,0.4699874,3.528481
46863.0,-0.94133365,3.1626177
179780.0,-0.48902038,0.20028085
53094.0,2.059263,1.6971216
231887.0,0.077394925,0.8437256
152571.0,0.13285822,3.3490264
179885.0,-0.30775288,0.8668438
203792.0,-0.874676,0.821954
137895.0,0.1949702,3.4666016
46871.0,-1.4221243,3.2294507
46890.0,-1.5221173,3.0077739
102526.0,0.05238249,2.1530952
53123.0,0.73937285,3.687139
137963.0,0.5070392,3.3031235
76521.0,1.0362028,3.287529
46947.0,-1.9117125,1.90031
138049.0,0.03805289,3.6653013
76593.0,-0.2414246,2.35666
152570.0,2.3082137,4.57182
46862.0,-1.195712,2.2075136
89019.0,-0.45161387,2.1354182
102523.0,0.21405874,3.3333697
117686.0,0.1089082,3.1436203
137953.0,0.12131519,3.6831086
53107.0,0.020304702,2.592307
138041.0,0.10379594,2.83962
53102.0,1.3201518,3.3732038
88985.0,-0.47225899,2.1525018
277685.0,-0.7922479,2.0613558
76517.0,1.0401329,3.6905718
38062.0,-1.2348056,2.6323907
89077.0,0.7201399,2.9580452
117718.0,-0.14441043,1.1121588
152676.0,0.8973374,-0.5689681
89020.0,1.0742197,-0.5081778
88956.0,-2.7028792,-0.7577269
53105.0,-2.7274709,-0.7575022
53180.0,1.5733083,2.6409714
179808.0,0.8066114,0.2563999
152700.0,-3.156482,-0.94714475
231930.0,1.4592806,1.2765737
53029.0,2.65533,-1.5004909
152662.0,1.1276727,-0.08037663
152721.0,-3.400727,-0.5219792
231931.0,0.9238798,0.04130217
152752.0,1.3116158,-0.7556786
53165.0,1.6698338,0.10331068
203781.0,1.4302312,-0.22706883
179836.0,1.0341794,-0.16071275
231980.0,2.1718702,-0.6490987
38106.0,-1.3358427,3.258386
231886.0,-0.037129823,0.6129318
53027.0,-0.19389942,3.9101057
46893.0,-1.5130812,2.7360473
102583.0,1.1047202,2.7791574
89009.0,0.37025607,3.8168485
46869.0,-0.9666491,3.2190619
203690.0,-0.48045817,3.6728797
152680.0,-0.21081908,3.515643
46938.0,-1.3528095,1.4832106
53033.0,-0.815442,2.1072154
38081.0,-2.28064,1.5091606
277734.0,-0.06935606,3.7233799
89018.0,0.62078,3.4609854
76552.0,0.87530786,3.617134
102502.0,0.33910066,3.4680052
117766.0,0.45271742,3.3622522
53131.0,1.2153668,3.2049222
46955.0,-1.3916068,3.2671494
117745.0,0.48795238,1.4276026
179829.0,-2.0329123,0.6949751
231902.0,-2.7632484,-1.2596439
137950.0,2.005741,3.4895654
277688.0,-0.6601427,3.3264954
117660.0,0.32770717,3.8145015
102487.0,0.32710692,3.7075365
138011.0,0.38594252,-0.98536587
137978.0,0.56175905,3.4029727
138051.0,0.7292042,2.0862036
46894.0,-1.4132763,3.1889098
53161.0,1.6840419,3.764072
89016.0,0.16980912,0.9435474
203693.0,-0.3111996,3.6098864
102546.0,1.3504646,-0.3327725
137957.0,2.0241556,-1.7885082
231981.0,2.6115727,-1.4428821
53063.0,2.266773,-1.1663231
117696.0,0.9869605,0.7361322
301711.0,0.58153224,-0.59153676
231975.0,0.52202636,0.633972
301660.0,-2.5848093,-0.95420045
53068.0,1.8264503,-1.3520758
137905.0,0.8261636,0.31095657
89025.0,1.4279256,0.37046048
88973.0,1.6662887,0.43863493
137965.0,-2.7686598,-0.58975667
117670.0,2.1383758,-0.5136625
76554.0,1.9510499,-0.028436521
53124.0,2.034881,0.269015
53104.0,1.8991143,3.9637864
89001.0,-3.0738094,-0.28827685
117584.0,0.7226448,3.5749402
277707.0,0.6086481,2.9385219
76619.0,3.0753386,5.6645403
152707.0,0.23660454,3.3410485
46900.0,-2.8390868,2.6049297
76492.0,0.8633732,3.6949236
152585.0,0.37405327,3.6507163
88970.0,0.28660578,3.4796028
203759.0,-0.30296797,3.642674
102564.0,0.057064593,1.8205056
179862.0,-0.36510393,3.488818
46836.0,-1.3410357,3.015999
179886.0,-1.7129204,1.1275483
117639.0,0.30598032,1.8208569
89011.0,-0.2151264,1.7979866
152698.0,0.12251186,-0.8671729
46934.0,-1.0030913,2.5599408
102563.0,1.2950659,3.3770747
89005.0,0.5668007,3.852251
46883.0,-1.0182985,2.9753196
53110.0,1.2028775,2.887296
53031.0,1.1796818,2.9709039
152615.0,0.027955288,3.2736533
102468.0,0.09283461,3.663023
179892.0,-0.41587007,2.9945054
53032.0,1.1547998,2.9301517
152685.0,-0.57157034,2.3836317
179791.0,0.16309895,3.3052657
179841.0,-1.3077704,1.8059412
102544.0,0.5141321,3.407361
301686.0,-0.355655,1.5035526
38082.0,-0.9454949,3.1287608
46952.0,-1.8264209,1.8341616
179932.0,0.24895509,1.9195293
53069.0,-0.70249844,1.4788483
152792.0,-2.5500793,-1.5477804
46897.0,2.4792852,-2.0105665
53184.0,2.5394087,-1.4647622
152599.0,2.332063,-1.7122669
277733.0,0.64921397,-0.05150196
76581.0,-0.17736901,-0.6593027
152653.0,-0.5826136,0.7997067
53066.0,1.0438846,0.6720659
231935.0,1.173947,-0.27379736
117744.0,0.6128156,0.28432524
203725.0,2.0482893,-0.3279427
231965.0,1.9338043,-2.2620716
152688.0,1.471522,-0.6199614
152795.0,1.0070999,0.048902728
203709.0,1.5590934,-0.88243765
53151.0,1.8432448,-0.58103275
231960.0,1.1138785,-0.027686335
53056.0,2.3748739,4.6444917
179898.0,0.5300266,2.460987
152569.0,1.5680614,3.7039163
46962.0,-1.3332187,3.291318
38059.0,-1.4091142,1.5079885
38054.0,-1.19508,2.5569868
38051.0,-1.023201,3.1822045
301664.0,-0.73731214,2.1873024
89006.0,0.39659005,1.2645948
152711.0,-0.52560407,3.0289652
117777.0,0.38507715,3.808296
53028.0,-0.37702328,1.8198076
137944.0,2.0206327,3.4622047
76592.0,1.2377158,3.014021
117692.0,-1.4704422,-0.2794803
76561.0,0.65636784,3.659253
38102.0,-1.3193246,2.4965851
137991.0,-0.49570814,2.0964584
137900.0,-0.16434588,3.1418529
137903.0,0.06055211,3.2249942
301657.0,0.1228973,3.5452533
152759.0,0.03993456,3.627973
152616.0,0.16472542,3.3606706
117761.0,0.8152063,1.7509176
53147.0,1.7475725,3.9471755
53034.0,2.018417,3.942274
53059.0,-0.2254382,3.9374511
152627.0,-0.00039733367,1.442659
89015.0,0.4033205,3.9325583
53109.0,1.8977655,3.888837
277679.0,0.08325976,1.6397351
38094.0,-1.1135668,3.2392063
231919.0,0.6649817,3.7832756
179813.0,0.9001551,0.24037477
301704.0,0.83194923,-0.23392901
46918.0,0.1584603,0.045880172
89036.0,-3.105622,-0.24844617
152769.0,0.689972,0.28884467
76596.0,1.2831788,0.19335984
53163.0,-1.2521553,-0.53359544
102557.0,1.9074788,-0.86616474
179823.0,1.8222761,-0.32202792
152659.0,1.1181358,-0.61295646
152577.0,2.0659692,-0.4665267
301673.0,0.9773514,-0.5494805
76510.0,1.3380789,0.123736925
53121.0,-1.844802,0.7193843
179822.0,0.6726378,0.18111812
89091.0,1.726941,1.7331934
301696.0,1.0882517,-0.7154084
46966.0,0.44675973,-0.0075830785
152654.0,0.90851754,-0.5199565
203679.0,3.8669353,6.9870615
76558.0,2.9333732,6.682728
203712.0,4.0276723,6.081001
102522.0,2.7804928,5.636683
137948.0,3.0049787,6.4069095
152677.0,2.905358,5.8637176
231878.0,3.7716444,6.993916
89064.0,3.5646644,6.1700416
137928.0,3.041534,6.05659
277718.0,3.7863379,6.981243
138030.0,2.2700105,4.0568943
152801.0,5.418099,6.399395
76591.0,2.7794662,6.5334578
53064.0,3.0000374,6.714009
53079.0,3.199305,6.058635
138017.0,2.7065406,5.6411986
53062.0,3.8300111,5.859521
137973.0,5.457151,6.435993
152701.0,3.5365326,6.645621
203748.0,5.557116,6.567924
76518.0,2.7195392,6.4821453
277735.0,5.5847626,6.5857916
138034.0,3.0299096,6.4418535
231900.0,3.9641895,6.434891
89052.0,-2.062376,-1.3303316
203667.0,-3.51982,-0.26904577
38061.0,-1.1901666,2.39609
38078.0,-1.0854988,3.048979
152725.0,-3.1554885,-0.81342924
102568.0,-2.8058112,-1.2343143
117681.0,-2.1747983,-1.2458193
46865.0,-2.6826742,0.75985223
277689.0,-3.5120857,0.23192203
76520.0,-1.5401195,-0.87793297
76611.0,-1.6357493,-0.6838835
138044.0,-2.9997172,-0.35069555
152613.0,-1.3933382,0.3259725
179924.0,-2.2553854,0.43759215
117676.0,-2.9348807,-0.9728081
152714.0,-2.8580737,-1.2673336
117720.0,-3.2383978,-0.57574314
179778.0,-0.8815658,0.5510393
203691.0,-2.6945179,0.38546827
138048.0,-1.7627213,-1.0611085
179948.0,-2.525172,0.30643982
102524.0,-2.9387932,-1.431421
76524.0,-2.623013,-0.08844921
117728.0,-2.9300976,-1.2909611
38107.0,-3.0533183,-1.3824782
53146.0,0.55438685,2.378229
179795.0,-2.7159936,-1.058638
102472.0,-2.924671,-0.40280783
102574.0,-2.209205,-1.2613947
231963.0,3.8045845,6.562558
231925.0,3.8435767,6.944851
203665.0,3.1650996,5.401665
231967.0,5.5958447,6.59545
46929.0,5.237469,6.562369
137941.0,1.1348372,2.747748
179910.0,3.6704535,6.9069986
89063.0,3.2065315,7.0192604
76503.0,3.7823663,6.0585155
138025.0,2.9748611,5.335336
102542.0,2.7640188,6.38064
203694.0,3.7255766,6.1494994
102477.0,3.4937775,6.8470726
53081.0,2.8151495,6.5046287
138016.0,17.580772,-1.0170568
46892.0,4.504365,6.8164954
138006.0,3.2617154,6.3359456
89086.0,3.3198123,7.0201483
137977.0,17.58733,-1.0232832
89067.0,3.2456598,6.881045
231877.0,4.0090723,6.449868
179828.0,3.7391865,6.499219
117711.0,5.4709992,6.461152
301697.0,2.6793506,5.1063175
89099.0,5.397874,6.3820615
203728.0,-2.025626,0.5291266
102561.0,-1.9259288,-1.2148663
179868.0,-1.2981514,12.068682
102559.0,-2.8503587,-0.43938395
179937.0,-2.3111894,0.20437263
301656.0,-1.9275793,-1.2095335
117775.0,-1.9923605,-0.44239005
89075.0,-3.1275406,-0.41616604
46921.0,-2.2096405,1.4539342
76608.0,-2.071356,-1.2954124
137997.0,2.0529296,3.9060926
203723.0,-2.3406584,-0.3682032
117672.0,-2.9707325,-0.8993052
38075.0,-2.436259,1.2534301
179887.0,-2.707256,0.15521502
46823.0,0.12062204,0.08889483
138005.0,0.32780895,1.7460527
53135.0,1.7592503,3.2298758
138050.0,-3.4396362,-0.38505802
46930.0,-2.7454832,0.7295276
117656.0,-3.2523508,-0.41977242
179930.0,-2.3560283,0.3815386
53051.0,-3.421656,-0.3769037
76522.0,-2.5883684,-0.82098836
88945.0,-2.8435473,-0.5325913
231875.0,-2.9057322,-1.3895662
102521.0,-1.7602279,0.09431762
231956.0,-1.7447026,-1.046386
53154.0,3.6667078,5.9570236
117644.0,3.1428123,6.1189547
231916.0,3.7057753,6.016579
102520.0,17.559874,-0.99537
231903.0,3.9000497,5.9432626
203741.0,3.397947,5.820624
203754.0,5.5373206,6.549354
137992.0,3.1984036,6.3324594
152650.0,0.9988408,2.148396
231910.0,3.3083231,5.8777003
203771.0,3.8401525,6.487373
89058.0,3.0119107,6.772503
152687.0,3.3199742,6.4731207
203801.0,3.8522265,6.945636
152728.0,2.4146113,4.7096763
102562.0,2.653291,5.9967523
179935.0,0.82895416,2.183134
76570.0,3.0883722,6.492573
88964.0,3.6771655,5.866867
46875.0,4.4426785,6.865527
179832.0,17.54349,-0.9785245
76543.0,3.7035577,6.03268
76606.0,2.9738636,6.0096474
117721.0,3.1382551,6.6612864
277684.0,5.5602765,6.5566454
152606.0,5.4441047,6.4759636
89090.0,-2.954814,-0.6040211
102551.0,-2.2233102,-1.2196009
231964.0,1.9574362,-2.257108
89053.0,-2.2309763,-1.0249618
179831.0,-2.8407192,-1.3457937
53073.0,-1.7085704,-0.39561385
46940.0,-2.8957715,0.9424171
102501.0,-2.7930648,-0.652195
231939.0,3.178232,5.441993
88968.0,-2.9058726,-0.16035095
88963.0,-2.7667708,-0.051901113
76639.0,0.53290266,1.7870601
152780.0,-3.4878824,0.17892767
89061.0,-2.9727216,-0.016453639
117752.0,-2.8978524,-1.3112346
277680.0,-1.8246663,-1.0051097
76576.0,-2.1729224,-0.40133545
53045.0,-2.5762327,-0.8110941
152692.0,-2.898409,-0.2330985
102436.0,0.1961131,1.5984415
76530.0,-2.0701706,-1.2562665
138015.0,0.4127573,2.234285
179889.0,-3.4408698,0.13487405
102513.0,-2.9537446,-0.19265561
137998.0,-3.053283,-0.8693528
179908.0,-2.3037503,0.41210648
89069.0,-2.8616858,0.0536691
102533.0,-2.7835379,-1.1273748
203755.0,-1.9151847,-1.1235836
203696.0,5.4748487,6.4825397
179846.0,5.558304,6.5489383
46964.0,4.308893,6.64723
203668.0,17.5414,-0.9767298
203727.0,3.9539888,6.7177424
88989.0,3.6919215,6.929779
102463.0,3.4614074,6.019213
179929.0,5.1561437,6.4808908
117653.0,2.8763323,6.310588
152727.0,3.515173,6.149083
137995.0,3.1211383,6.4593973
117743.0,3.224902,5.9236336
231912.0,3.9838223,6.139043
301668.0,3.605646,6.491675
117658.0,3.0098996,6.786439
179847.0,3.9352896,5.9957395
46881.0,4.2288837,6.5386863
179797.0,4.008856,5.99066
137946.0,17.547533,-0.98329633
53122.0,5.506491,6.5271025
179955.0,3.233224,5.5109406
138020.0,3.192522,6.5930634
53127.0,3.6522634,5.893383
152704.0,3.341091,6.105757
117694.0,3.2113957,6.373989
46895.0,-3.03736,-1.3049864
76618.0,-2.4879014,-0.53847665
138052.0,-2.1339858,-1.2124698
203627.0,-2.8994632,-1.3828328
152591.0,-2.077117,-1.2061882
102579.0,-2.0852406,-1.2913547
76519.0,-3.1536882,-0.24015625
203688.0,-2.3562331,0.30216846
117738.0,-3.0049603,-1.4179099
117662.0,-3.0402277,-0.5838892
137972.0,-2.4744136,-1.2293764
53169.0,-3.552667,-0.2112838
89049.0,-2.7080321,-0.15096527
76629.0,-2.4524834,-0.55129415
102429.0,-2.5718825,-0.14788598
152684.0,-2.4528906,0.050030645
152720.0,-1.7430277,-1.2298312
102519.0,-2.8432436,-0.5207518
46956.0,-2.657897,0.64011085
231988.0,-1.6841403,-0.94092584
88994.0,-2.8715994,-0.16630298
179803.0,-2.0704427,0.42382932
46864.0,-2.9558465,0.90823674
46861.0,-2.440011,0.851044
203800.0,-3.3417099,-0.39337432
102581.0,-0.8230167,-0.25405288
203702.0,-1.8053868,0.45251527
137947.0,-2.7122269,-0.60372895
231933.0,3.547718,6.1595817
152770.0,3.966676,5.9924774
179819.0,3.8963256,6.9622803
231969.0,3.862306,6.534458
46944.0,3.8601012,6.4614625
138045.0,2.8347507,5.8717813
117751.0,3.2382593,6.6062584
231986.0,3.958946,6.8464723
137954.0,3.7667465,5.7820854
102443.0,2.3843176,4.6516004
53060.0,3.3871198,5.7717643
301661.0,17.581745,-1.0168407
117749.0,2.9099247,5.369697
46882.0,-1.8153191,1.7618117
203783.0,17.615988,-1.0518146
152774.0,5.5046406,6.512058
203790.0,3.4507453,5.865741
179904.0,3.9913409,6.7178216
137986.0,3.0304716,6.5173187
203662.0,3.5461812,6.789524
89066.0,3.7720835,5.857057
179842.0,3.4715006,6.06828
102433.0,2.8862038,6.0450964
53057.0,2.4498723,4.7727904
102459.0,2.8399801,6.2540956
46858.0,4.3953085,6.7559094
76512.0,-2.5060463,-1.2669495
231961.0,-3.089164,-0.46373615
231905.0,-1.5441017,-0.8219225
89103.0,-2.2072604,-0.19430825
102497.0,-1.9899029,-0.29793918
137922.0,-2.9406662,-1.2141478
203657.0,-3.3502705,0.21048605
117673.0,-2.7708979,-0.102395505
102550.0,-1.8190792,1.6572353
46841.0,-2.414284,1.1946167
89062.0,-2.901927,-0.054550927
138036.0,-2.7404404,-0.7869434
76501.0,-3.4412165,-0.0667026
53126.0,0.82764375,2.0135674
117746.0,-2.1723309,-1.2311107
231955.0,0.43157592,2.4347975
152632.0,-2.9192996,-1.4687209
137967.0,-2.1040435,-1.190384
89040.0,-2.6447964,0.12618653
301706.0,-3.5910203,0.056323133
179899.0,-2.9334903,0.130852
277728.0,-3.4409359,0.2448427
152658.0,-3.1062489,-0.165467
53055.0,-2.5972905,-0.6550114
179816.0,0.59068495,-1.2413385
179805.0,-1.7873672,-0.9455194
102428.0,2.640673,5.977965
102464.0,3.117465,5.898836
46965.0,4.171342,6.4841413
76515.0,2.8144765,6.0701585
117725.0,1.9252553,2.1039207
231898.0,4.008062,6.6205487
301682.0,3.8196683,6.522093
88995.0,3.3768623,6.9563494
76568.0,2.6882243,6.4607553
138019.0,3.297488,6.141415
53171.0,3.2053862,6.771527
152705.0,3.630181,6.667574
76580.0,1.2134589,2.9282146
117715.0,3.2477934,6.773238
117753.0,17.548199,-0.9835451
203765.0,3.9281938,6.1186953
53136.0,3.2303646,6.7909536
152798.0,3.229401,6.544269
152763.0,3.5000458,6.7099614
231984.0,3.665221,6.2492127
277700.0,3.1878407,5.445057
53092.0,5.340301,6.437603
179789.0,5.3765273,6.4493628
179883.0,5.506708,6.532772
117742.0,-2.6533954,-1.36313
